"x"
"1" "bluespot_10m_mean"
"2" "convergence_index"
"3" "cos_aspect_radians"
"4" "cross_sectional_curvature"
"5" "dhm2015_terraen_10m"
"6" "flooded_depth_10m_mean"
"7" "flow_accumulation"
"8" "geology_1"
"9" "geology_10"
"10" "geology_11"
"11" "geology_2"
"12" "geology_3"
"13" "geology_4"
"14" "geology_5"
"15" "geology_6"
"16" "geology_7"
"17" "geology_8"
"18" "geology_9"
"19" "georeg_1"
"20" "georeg_10"
"21" "georeg_2"
"22" "georeg_3"
"23" "georeg_4"
"24" "georeg_6"
"25" "georeg_8"
"26" "gw_summer_predict"
"27" "gw_winter_predict"
"28" "imk_drain_maybe"
"29" "imk_drain_no"
"30" "imk_drain_yes"
"31" "imk_grass"
"32" "imk_nonna_sum"
"33" "landscape_1"
"34" "landscape_10"
"35" "landscape_11"
"36" "landscape_12"
"37" "landscape_2"
"38" "landscape_3"
"39" "landscape_4"
"40" "landscape_5"
"41" "landscape_6"
"42" "landscape_7"
"43" "landscape_8"
"44" "landscape_9"
"45" "longitudinal_curvature"
"46" "lu_1"
"47" "lu_2"
"48" "lu_3"
"49" "lu_4"
"50" "lu_5"
"51" "maximal_curvature"
"52" "mid_slope_positon"
"53" "minimal_curvature"
"54" "normalized_height"
"55" "ogc_lite_pi0000"
"56" "ogc_lite_pi0125"
"57" "ogc_lite_pi0250"
"58" "ogc_lite_pi0375"
"59" "ogc_lite_pi0500"
"60" "ogc_lite_pi0625"
"61" "ogc_lite_pi0750"
"62" "ogc_lite_pi0875"
"63" "positive_openness"
"64" "profile_curvature"
"65" "profile_curvature2"
"66" "rvb_bios"
"67" "rvb_fot"
"68" "s1_2020_1_vh"
"69" "s1_2020_1_vv"
"70" "s1_2020_2_vh"
"71" "s1_2020_2_vv"
"72" "s1_2020_3_vh"
"73" "s1_2020_3_vv"
"74" "s1_2020_4_vh"
"75" "s1_2020_4_vv"
"76" "s1_baresoil_composite_vh_4_days"
"77" "s1_baresoil_composite_vh_5_days"
"78" "s1_baresoil_composite_vh_6_days"
"79" "s1_baresoil_composite_vh_8_days"
"80" "s1_baresoil_composite_vv_4_days"
"81" "s1_baresoil_composite_vv_5_days"
"82" "s1_baresoil_composite_vv_6_days"
"83" "s1_baresoil_composite_vv_8_days"
"84" "s2_geomedian_20180408_20180515_b11"
"85" "s2_geomedian_20180408_20180515_b12"
"86" "s2_geomedian_20180408_20180515_b2"
"87" "s2_geomedian_20180408_20180515_b3"
"88" "s2_geomedian_20180408_20180515_b4"
"89" "s2_geomedian_20180408_20180515_b5"
"90" "s2_geomedian_20180408_20180515_b6"
"91" "s2_geomedian_20180408_20180515_b7"
"92" "s2_geomedian_20180408_20180515_b8"
"93" "s2_geomedian_20180408_20180515_b8a"
"94" "s2_geomedian_20180501_20180731_b11"
"95" "s2_geomedian_20180501_20180731_b12"
"96" "s2_geomedian_20180501_20180731_b2"
"97" "s2_geomedian_20180501_20180731_b4"
"98" "s2_geomedian_20180501_20180731_b5"
"99" "s2_geomedian_20180501_20180731_b6"
"100" "s2_geomedian_20180501_20180731_b7"
"101" "s2_geomedian_20180501_20180731_b8"
"102" "s2_geomedian_20180501_20180731_b8a"
"103" "s2_geomedian_20180521_20180603_b11"
"104" "s2_geomedian_20180521_20180603_b12"
"105" "s2_geomedian_20180521_20180603_b2"
"106" "s2_geomedian_20180521_20180603_b3"
"107" "s2_geomedian_20180521_20180603_b4"
"108" "s2_geomedian_20180521_20180603_b5"
"109" "s2_geomedian_20180521_20180603_b6"
"110" "s2_geomedian_20180521_20180603_b7"
"111" "s2_geomedian_20180521_20180603_b8a"
"112" "s2_geomedian_20180601_20180630_b11"
"113" "s2_geomedian_20180601_20180630_b12"
"114" "s2_geomedian_20180601_20180630_b2"
"115" "s2_geomedian_20180601_20180630_b3"
"116" "s2_geomedian_20180601_20180630_b4"
"117" "s2_geomedian_20180601_20180630_b5"
"118" "s2_geomedian_20180601_20180630_b6"
"119" "s2_geomedian_20180601_20180630_b7"
"120" "s2_geomedian_20180601_20180630_b8"
"121" "s2_geomedian_20180601_20180630_b8a"
"122" "s2_geomedian_20180701_20180731_b11"
"123" "s2_geomedian_20180701_20180731_b12"
"124" "s2_geomedian_20180701_20180731_b2"
"125" "s2_geomedian_20180701_20180731_b3"
"126" "s2_geomedian_20180701_20180731_b4"
"127" "s2_geomedian_20180701_20180731_b5"
"128" "s2_geomedian_20180701_20180731_b6"
"129" "s2_geomedian_20180701_20180731_b7"
"130" "s2_geomedian_20180701_20180731_b8"
"131" "s2_geomedian_20180701_20180731_b8a"
"132" "s2_geomedian_20180716_20180729_b11"
"133" "s2_geomedian_20180716_20180729_b12"
"134" "s2_geomedian_20180716_20180729_b2"
"135" "s2_geomedian_20180716_20180729_b3"
"136" "s2_geomedian_20180716_20180729_b4"
"137" "s2_geomedian_20180716_20180729_b5"
"138" "s2_geomedian_20180716_20180729_b6"
"139" "s2_geomedian_20180716_20180729_b7"
"140" "s2_geomedian_20180716_20180729_b8a"
"141" "s2_geomedian_20180801_20180831_b11"
"142" "s2_geomedian_20180801_20180831_b12"
"143" "s2_geomedian_20180801_20180831_b2"
"144" "s2_geomedian_20180801_20180831_b3"
"145" "s2_geomedian_20180801_20180831_b4"
"146" "s2_geomedian_20180801_20180831_b5"
"147" "s2_geomedian_20180801_20180831_b6"
"148" "s2_geomedian_20180801_20180831_b7"
"149" "s2_geomedian_20180801_20180831_b8"
"150" "s2_geomedian_20180801_20180831_b8a"
"151" "s2_geomedian_b11"
"152" "s2_geomedian_b12"
"153" "s2_geomedian_b2"
"154" "s2_geomedian_b3"
"155" "s2_geomedian_b4"
"156" "s2_geomedian_b5"
"157" "s2_geomedian_b6"
"158" "s2_geomedian_b7"
"159" "s2_geomedian_b8"
"160" "s2_geomedian_b8a"
"161" "saga_wetness_index"
"162" "sin_aspect_radians"
"163" "slope"
"164" "slope_height"
"165" "standardized_height"
"166" "tangential_curvature"
"167" "terodep10m"
"168" "terodep110m"
"169" "terodep150m"
"170" "terodep210m"
"171" "terodep30m"
"172" "terodep50m"
"173" "terodep70m"
"174" "total_curvature"
"175" "valley_depth"
"176" "vdtochn"
"177" "vdtochngt0"
"178" "volume_10m_mean"
"179" "wetlands_10m"
"180" "wi_values_wetness"
